PUBLISHED_DATE,DOCUMENTS_INDEX,PUBLISHER,TOPIC,BYLINE,SECTION,SOURCE,LENGTH,DATELINE,SUMMARY,LOAD_DATE,LANGUAGE,CORRECTION_DATE,CORRECTION,GRAPHIC,TYPE,DOCUMENT_TYPE,PUBLISH_TYPE,COPYRIGHT
"January 4, 2000, Tuesday",1 of 23 DOCUMENTS,The New York Post,'TEMP'ORARY SPRING ; COLD BACK TONIGHT AFTER HIGHS IN 60S,PAULA DONEMAN,All Editions; Pg. 011,,456 words,,,"January 4, 2000",ENGLISH,,,"IT MIGHT AS WELL BE...A couple enjoys a jog in the spring-like weather as an in-line skater whizzes past at West and Barrow streets in the Village yesterday -- a day that felt more like April than January.Helayne Seidman IN LU OF WINTER:Lulu, an English bulldog, plays a unusual game of catch with her owner, Jay Bernstein, yesterday in Washington Square Park.Helayne Seidman
,fan,percent,go,Mets,Yankee,leave,make,good,met,plan,guy,hillary,Stephanie,maybe,rainier,think,princess,money,give,recording,rather,call,back,next,time,home,hope,business,acquire,may,collection,family,many,talk,former,pet,club,chef,expect,rooter,poll,show,crowd,week,follower,claim,rehearsal,Albert,Caroline,Serena,Chuck,New_York,Clinton,Israeli,prince,thing,recently,amend,million,youngest,daughter,hear,willful,scheme,shame,daddy,equal,share,vast,estate,restart,career,dally,ago,forgettable,single,hurricane,remixe,number,disco,release,studio,build,holiday,full,album,sucker,duet,actually,contact,always,mover,shaker,behind,twee,world,music,festival,reportedly
,8,8,5,5,5,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"November 2, 2000, Thursday",21 of 23 DOCUMENTS,The New York Post,RICK HIT UP HILL'S MUSLIMS - SOLICITED GROUP BEFORE HIS BLAST,"Robert Hardt Jr., Gregg Birnbaum and Jessica Graham",All Editions; Pg. 004,,576 words,,,"November 2, 2000",ENGLISH,,,-HUNGRY FOR VOTES: Rick Lazio stumps yesterday at Yonkers food emporium Stew Leonard's.  N.Y. Post: Francis Specker -BALD AND THE BEAUTIFUL: A supporter for Hillary Clinton rubs the head of a customer for luck at the Blue Bay Diner yesterday as the first lady campaigns in Queens.  N.Y. Post: Luiz C. Ribeiro,,,,"Copyright 2000 N.Y.P. Holdings, Inc. All rights reserved."
,Lazio,letter,Clinton,campaign,last,ad,send,denouncing,group,take,night,support,reporter,know,pull,treaty,fund_raising,American_Muslim_Alliance,Khan,candidate,chapter,receive,money,credit,"50,000",june,week,call,station,tell,hour,press,van,decision,conservation,voter,decide,endorsement,state,fund_raiser,White_Plains,League,Kyoto,Palestinian,head,local,blood,oct,hopeful,chairman,host,form,obtain,post,web,site,ask,immediate,financial,help,may,president,corner,ok,rather,sign,rick,report,refund,member,national,leader,palestinians,use,armed,force,campaigning,height,hypocrisy,show,pattern,thing,something,else,shake,hand,commuter,familiar,anything,less,half,motorcade,gas,clamber,onto,talk,have,million,piece
,9,8,8,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"December 14, 2000, Thursday",22 of 23 DOCUMENTS,The New York Post,AT LONG LAST: AMERICA HAS A PRESIDENT,,Late City Final; Pg. 042,,867 words,,,"December 14, 2000",ENGLISH,,,President-elect George W. Bush Reuters,,,,"Copyright 2000 N.Y.P. Holdings, Inc. All rights reserved."
,president,last,must,Bush,night,bush,America,Gore,gore,presidency,nation,bitterness,every,end,long,time,call,vice,agree,clearly,speak,political,give,make,serve,Washington,sign,god,bless,evening,short,speech,next,week,best,honor,jr.,hard,word,life,party,prove,entitlement,half,tell,feeling,yield,patriotism,war,house,divide,stand,mistake,campaign,democrat,hope,vote,agenda,honeymoon,take,transition,recent,beyond,begin,office,mean,President_elect,Mr.,contest,charity,displace,rancor,statesmanship,dispel,acrimony,throw,away,sore,loserman,dramatic,least,receive,gracious,meet,early,heal,country,george,w.,accept,responsibility,discharge,unconditionally,new,everything,possible,help,bring,together
,10,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"December 21, 2000, Thursday",23 of 23 DOCUMENTS,The New York Post,TALK'S QUIET KING ; CAN LARRY SURVIVE THE TIDE OF CABLE TV YELLERS?,Adam Buckman,All Editions; Pg. 086,,495 words,,,"December 21, 2000",ENGLISH,,,"Talkie walkies: CNN stalwart Larry King is an old softie compared to Fox's high-volume guy Bill O'Reilly (inset top) and ""Old Yeller"" Chris Matthews on MSNBC.  Lawrence Schwartzwald",,,,"Copyright 2000 N.Y.P. Holdings, Inc. All rights reserved."
,o'reilly,talk,king,show,Larry,cable,news,longevity,go,hour,network,Larry_King_Live,channel,matthew,volume,lineup,point,old,entire,seem,time,look,way,turn,Bill,prime_time,people,run,decide,question,kind,argue,quieter,conversation,side,viewer,loyalty,whichever,style,win,thing,certain,recent,drama,roll,earthquake,leave,destruction,wake,already,tear,launch,raft,experimental,wolf,blitzer,report,8:30,10:30,new,construction,around,remain,plant,p.m.,holdout,building,resist,urban,renewal,poise,realignment,bet,headliner,legend,lead,newly,mint,star,include,ubiquitous,have,nickname,yeller,always,yell,hardball,meanwhile,long,hannity,word,significant,change,wing,although,might,consider,move,factor
,7,6,6,5,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
