PUBLISHED_DATE,DOCUMENTS_INDEX,PUBLISHER,TOPIC,BYLINE,SECTION,SOURCE,LENGTH,DATELINE,SUMMARY,LOAD_DATE,LANGUAGE,CORRECTION_DATE,CORRECTION,GRAPHIC,TYPE,DOCUMENT_TYPE,PUBLISH_TYPE,COPYRIGHT
"October 26, 2000, Thursday",1 of 126 DOCUMENTS,USA TODAY,"Global warming is accelerating, scientists report",Traci Watson,NEWS; Pg. 1A,,377 words,,,"October 26, 2000",ENGLISH,,,,,,,"Copyright 2000 Gannett Company, Inc."
,club,school,gay,student,board,gay_straight,member,go,kid,law,sexual,feel,high,group,straight,call,make,federal,many,take,last,think,orientation,homosexuality,try,safe,support,child,meeting,el,modena,name,lawyer,parent,meet,time,people,walk,El_Modena,Colin,win,force,right,principal,district,permit,lawsuit,court,reject,organizer,deal,civil,sex,can,we,heterosexual,demand,hear,homosexual,harass,suicide,harassment,thing,Orange,Equal_Access_Act,Scariano,gay_bashing,religious,1984,allow,campus,use,place,lesbian,grounds,grow,100,balk,refuse,rather,battle,experience,extracurricular,activity,vote,within,sue,put,censor,condition,change,discuss,basis,let,divisive,case,threaten,1996,hold
,46,36,21,19,18,11,10,8,8,7,7,7,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"March 13, 2000, Monday",50 of 126 DOCUMENTS,USA TODAY,"Northern Mars once was drenched 4 billion years ago, it steamed and streamed",Dan Vergano,LIFE; Pg. 11D,,754 words,,,"March 13, 2000",ENGLISH,,,"PHOTO, B/W, NASA; A little off the top: The Mars Orbiter Laser Altimeter bounced laser beams off Mars to make a topographic map that shows the flatter, thinner northern regions.",SCIENCE,,,"Copyright 2000 Gannett Company, Inc."
,Mars,planet,crust,water,northern,zuber,Martian,researcher,evidence,point,surface,geologic,suggest,atmosphere,release,possibility,Earth,hemisphere,time,study,surveyor,must,amount,meteorite,pole,heat,iron,process,activity,continue,mar,life,Mars_Global,gravitational,run,planetary,find,show,sign,deposit,vast,ocean,make,mile,significant,escape,core,form,effect,dynamo,disappear,least,interior,add,spread,band,magnetic,mission,evolve,ice,water_filled,sea_floor,NASA,map,reveal,river,across,building,scientist,lead,combine,laser,measurement,topography,analysis,provide,spacecraft,depict,shape,thickness,report,friday,vary,widely,indicate,force,reshape,outer,layer,history,particular,broad,lowland,sedimentary,channel,spring,gorgelike,region,lie
,13,10,10,8,7,6,6,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"April 27, 2000, Thursday",53 of 126 DOCUMENTS,USA TODAY,"Despite turmoil, U.S., Cuba closer",Jack Kelley,NEWS; Pg. 4A,,707 words,WASHINGTON,,"April 27, 2000",ENGLISH,,,"PHOTO, b/w, Adalberto Roque, AFP; In Havana: Cuban President Fidel Castro speaks outside center where Elian Gonzalez is to stay upon his return from the United States.",,,,"Copyright 2000 Gannett Company, Inc."
,Cuba,Elian,U.S.,embargo,policy,time,exile,United_States,government,issue,official,analyst,toward,restriction,island,think,favor,relation,make,community,Havana,Miami,despite,bring,closer,softening,interest,boy,contact,change,send,relative,lift,sale,food,medicine,state,department,little,do,federal,law,long,improve,poll,show,place,instead,relaxation,political,cuba,foreign,Cuban,Washington,Cuban_Americans,Cuban_American,polarize,rhetoric,bitter,custody,battle,appear,together,politically,raise,expectation,trade,suddenly,side,lead,special,section,1979,1982,return,father,ever,agree,anything,find,cling,inner,tube,coast,thanksgiving,almost,daily,phone,fax,personal,visit,incident,limited,several,optimistic,subtle,result,current,climate
,14,8,7,6,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"April 27, 2000, Thursday",54 of 126 DOCUMENTS,USA TODAY,"Despite turmoil, U.S., Cuba closer",Jack Kelley,NEWS; Pg. 4A,,709 words,WASHINGTON,,"April 27, 2000",ENGLISH,,,"PHOTO, b/w, Adalberto Roque, AFP; In Havana: Cuban President Fidel Castro speaks outside center where Elian Gonzalez would stay upon his return from the United States.",,,,"Copyright 2000 Gannett Company, Inc."
,Cuba,Elian,U.S.,embargo,time,policy,government,administration,official,toward,restriction,think,favor,relation,make,exile,United_States,Havana,Miami,despite,bring,closer,softening,issue,boy,contact,change,send,relative,lift,sale,food,medicine,state,department,analyst,little,do,law,long,improve,poll,show,community,place,regime,island,instead,relaxation,political,Cuban,Washington,Cuban_Americans,polarize,rhetoric,bitter,custody,battle,appear,together,politically,raise,expectation,trade,suddenly,side,lead,special,interest,section,1979,1982,return,father,ever,agree,anything,find,cling,inner,tube,coast,thanksgiving,almost,daily,phone,fax,personal,visit,incident,limited,several,privately,optimistic,subtle,result,current,climate,cooperation
,13,7,6,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"June 13, 2000, Tuesday",57 of 126 DOCUMENTS,USA TODAY,Cups' winners snug at the top Leading schools have hold on award,Jack Carey,SPORTS; Pg. 3C,,1517 words,,,"September 12, 2000",ENGLISH,"June 14, 2000, Wednesday",A list in the June 13 edition should have said the Division I standings for the Sears Directors' Cup did not include baseball's College World Series.,"PHOTO, Color, Larry French, NCAA Photos; PHOTO, B/W, Scott Urquhart, Simon Fraser University; PHOTO, B/W, Erik Perel, AP; PHOTO, B/W, Larry French, NCAA Photos; Triple crown: Men's team captain Dylan Roguski and the Simon Fraser University swimming team won their third consecutive NAIA championship this year. Top run: Gabe Jennings' (313) and Michael Stember's 1-2 finish in the 1,500 helped Stanford win the men's track title. Chase: Williams lost lacrosse title but won Division III Cup.",,,,"Copyright 2000 Gannett Company, Inc."
,school,cup,director,sport,division,athletic,stanford,woman,Williams,program,man,pts,Mass,winner,competition,win,time,top,commitment,rival,point,great,success,pa.,mo,ohio,minn,n.y.,North_Carolina,college,today,consecutive,finish,second,take,ii,third,five,iii,fourth,b.c,nation,standing,clear,go,race,real,whose,tennis,outdoor,track,baseball,question,play,field,part,coach,outside,ill,dominance,pride,plan,change,make,major,grow,rank,colo.,central,state,ill.,st.,ga.,md,iowa,calif,ind,Sears_Directors,Division,Simon_Fraser,NACDA,broad_based,UCLA,College_World_Series,North_Dakota,North_Dakota_State,McElroy,Texas,surprise,athletics,announce,sixth,1999,honor,home,title,present,annually,conjunction
,16,10,8,7,6,6,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
"June 29, 2000, Thursday",59 of 126 DOCUMENTS,USA TODAY,Offbeat rest stops on info highway Shape up your medical knowledge en route to Martian watering hole,Sam Vincent Meddis,LIFE; Pg. 3D; The Net: New & notable,,616 words,,,"June 29, 2000",ENGLISH,,,"PHOTO, B/W; PHOTO, B/W; The perfect soundtrack for torture: The Rock & Roll Hall of Shame features all the best from some of the worst 'singing' stars. Art class: More than an auction house, Artstar offers everything you want to know about art through its library, galleries and background on artists.",,,,"Copyright 2000 Gannett Company, Inc."
,site,report,find,web,best,art,list,health,product,country,think,take,time,feature,artist,education,look,online,offer,area,whose,free,need,federal,way,gas,service,system,spend,higher,portion,nation,gross,domestic,rank,37th,191,accord,performance,elect,rep,clue,point,new,world,2000,www.who.int,whr,smart,eater,i.,quiz,whether,really,cut,fat,make,right,choice,appetizer,pick,top,dessert,www.healthcentral.com/cooltools/ fitorfat_quiz_dine_iq/,fitorfat_quiz_dine_iq.cfm,entertainment,can,stand,banner,ad,click,unless,intend,keep,open,mind,constitute,digital,longtime,shareware,tucows,morphe,portal,diverse,300,music,download,along,music.tucows.com,have,hear,recent,possibility,flow,water,mar,thanks,evidence,mars.jpl.nasa.gov/mgs/msss/ camera/images/june2000/ index.html
,6,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"October 31, 2000, Tuesday",61 of 126 DOCUMENTS,USA TODAY,"Foundation elevates poor schools Flexible project offers advice, mentors, cash",Tamara Henry,LIFE; Pg. 9D,,1061 words,,,"October 31, 2000",ENGLISH,,,"PHOTO, Color, Alden Pellett for USA TODAY; PHOTOS, B/W, Alden Pellett for USA TODAY (2); Driven to distraction: College senior Jonathan Reiber tries to steer precocious driver Roger Towle, 13, in the right direction at Bridport (Vt.) Central School. In Vergennes, Vt.: Karrie Bennett, left, Laura Cook, Amber French and Kay Hatch listen to foundation mentor Amy Lowell at the Hannaford Career Center.",,,,"Copyright 2000 Gannett Company, Inc."
,school,FES,student,program,college,principal,performance,foundation,help,state,drive,improve,score,learn,project,community,member,Dalton,roger,problem,reiber,test,among,way,local,mentoring,work,part,network,success,high,pass,low_income,Vermont,sit,second,kid,field,may,translate,interest,academic,better,nation,become,business,leader,standardize,make,change,ago,spend,step,develop,talk,new,share,offer,kindergarten,grade,idea,money,district,raise,point,four,elementary,vermont,rural,give,find,reason,town,people,suggest,hour,Middlebury_College,Bridport_Central,Conry,Pickett,vt,quiet,library,towle,hunch,table,deep,discussion,mentor,math,tired,teacher,something,personal,important,can,quietly,challenge,senior
,29,14,9,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"December 14, 2000, Thursday",63 of 126 DOCUMENTS,USA TODAY,"Bush bids for unity, but partisan fevers linger",,NEWS; Pg. 26A,,841 words,,,"December 14, 2000",ENGLISH,,,"PHOTO, b/w, J. Scott Applewhite, AP; To be No. 43: President-elect Bush speaks from Austin, Texas, Wednesday night.",DEBATE,,,"Copyright 2000 Gannett Company, Inc."
,bush,Bush,election,nation,result,democrat,public,close,much,plan,opportunity,Gore,wednesday,make,campaign,promise,side,issue,bipartisan,consensus,tax,perfect,night,period,end,gore,accept,hope,victory,stand,artfully,fit,wound,political,rhetoric,last,dispute,division,presidential,support,proposal,privatization,voter,offer,private,drug,work,build,broad,cut,national,lead,natural,sign,center,different,republican,next,change,tone,post_election,Florida,Texas,Social_Security,Medicare,Washington,stagecraft,bitter,al,withdraw,race,wit,grace,call,backer,rule,office,concession,reveal,warm,gracious,man,friend,know,scant,appearance,w.,vein,principle,act,spirit,cooperation,remind,viewer,experience,thrive,traditional,decorum,moment
,8,8,7,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"January 31, 2000, Monday",64 of 126 DOCUMENTS,USA TODAY,Off-field events provide some of fondest memories Evolution of covering game: From typewriters to laptops,Gordon Forbes,SPORTS; Pg. 11C,,1604 words,,,"January 31, 2000",ENGLISH,,,"PHOTO, B/W, 1983 AP file photo; PHOTO, B/W, 1977 AP file photo; PHOTO, B/W, 1973 AP file photo; MVP run: The Redskins' John Riggins ran off with player of the game honors after shaking off Dolphins cornerback Don McNeal on a fourth-and-1 call for a 43-yard touchdown.  Down and out: Fran Tarkenton (10) and the Vikings are one of two teams who reached the Super Bowl four times but lost each one.  Ups and downs: Don Shula capped a 17-0 Dolphins season with a 14-7 win but also coached the Colts who lost to Joe Namath's Jets.",,,,"Copyright 2000 Gannett Company, Inc."
,Super_Bowl,remember,media,always,game,Shula,back,reporter,week,early,writer,hotel,room,bowl,name,super,we,coach,race,rule,take,play,buss,vii,stay,driver,turn,become,question,guy,go,good,give,player,end,mother,Don_Shula,Colts,today,cover,workroom,use,old,story,machine,order,try,type,carbon,copy,public,relation,tight,deadline,along,a.m.,mean,night,coffee,team,center,bus,sport,scream,age,television,know,think,earlier,better,championship,join,pregame,quote,ii,later,biggest,shoulder,butt,never,yet,wear,suggest,appear,somebody,finest,suspect,gambler,iv,break,interview,conference,call,hour,thick,fun,party,guide,tour
,23,10,9,8,8,8,7,7,7,6,6,6,6,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"February 17, 2000, Thursday",65 of 126 DOCUMENTS,USA TODAY,He wants to save the world Turner still thinks big,Jill Lieber,SPORTS; Pg. 1C,,1774 words,ATLANTA,,"September 12, 2000",ENGLISH,"February 18, 2000, Friday","A story in the Feb. 17 edition should have attributed to the late Sen. Robert F. Kennedy a paraphrased quotation about some people who ask, why?","PHOTOS, Color, Michael Schwarz, USA TODAY (3); PHOTO, B/W, Robert Hanashiro, USA TODAY; Man of many callings: Multi-billionaire ideas guy Ted Turner says of himself, 'I'm just crazy enough to believe I can have an impact.' Heavy hitters: Ted Turner watches his beloved Atlanta Braves with wife Jane Fonda, with whom he's now separated, and former President Jimmy Carter.",COVER STORY,,,"Copyright 2000 Gannett Company, Inc."
,Turner,game,have,go,time,world,people,goodwill,sport,else,think,around,ted,idea,much,ask,lot,run,country,save,believe,try,chairman,launch,billion,million,least,long,ranch,know,winter,cup,ever,put,anything,still,live,make,trip,venue,international,tired,look,CNN,America,Siberia,Time_Warner,Jiminy_Cricket,turner,afraid,beam,national,december,1980,1986,higher,father,right,may,stupid,today,event,feature,athlete,money,baseball,series,set,period,mind,bison,concern,child,print,human,impact,crazy,enough,win,feel,except,nobody,speak,term,together,summer,olympic,late,president,whole,giant,understanding,boy,sailing,never,contact,big,wall,life
,26,14,12,10,7,7,7,6,6,6,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"May 25, 2000, Thursday",71 of 126 DOCUMENTS,USA TODAY,"Books in season Summer readers have it made in the shade: Puzo, Potter and more",Deirdre Donahue,LIFE; Pg. 1D,,1328 words,,,"May 25, 2000",ENGLISH,,,"GRAPHIC, Color, Sam Ward, USA TODAY; GRAPHIC, B/W, Elizabeth Wing, USA TODAY; GRAPHIC, B/W, Elizabeth Wing, USA TODAY, Sources: USA TODAY Best-Selling Books, January 1994 to December 1999; analysis by Jacqueline Blais and Anthony DeBarros; PHOTO, B/W, Heyward Siddons; PHOTOS, Color (4); Cats' meow: Anne Rivers Siddons with Maggie, left, and Maude.",COVER STORY,,,"Copyright 2000 Gannett Company, Inc."
,book,sale,july,august,summer,read,fiction,list,novel,people,beach,june,store,woman,mystery,peak,summertime,today,past,may,time,vacation,rise,million,copy,man,old,author,release,love,story,paperback,USA,Langer,write,word,page,bit,new,course,escapism,include,beyond,remain,take,biggest,best,seller,three,sell,schuster,publisher,hit,give,family,die,1999,last,element,might,arrive,go,doubleday,printing,title,long,rival,classic,serious,example,trend,observe,travels,24.95,kirshbaum,chairman,within,publish,account,genre,romance,certain,Simon,Random_House,Nora,HarperCollins,Harry_Potter,Tattered_Cover,year_round,James_Lee_Burke,let,honest,savage,competition,eyeball,poolside,compel,mind,back
,17,12,11,10,9,7,7,6,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
"January 4, 2000, Tuesday",79 of 126 DOCUMENTS,USA TODAY,La Nia redrawing weather patterns,Blake Morrison,NEWS; Pg. 3A,,517 words,,,"January 06, 2000",ENGLISH,,,"GRAPHIC, b/w, USA TODAY, Source:National Weather Service(Map); PHOTO, b/w, Larry McKenzie, (Carbondale) Southern Illinoisan; Wind damage: Eleanore Robinson, left, and Shirley Sauerhage help collect debris in a neighbor's home in Carbondale, Ill.",,,,"Copyright 2000 Gannett Company, Inc."
,weather,monday,snow,ntilde,record,high,la,ni,winter,meteorologist,temperature,expect,probably,need,roof,city,top,last,warm,spell,look,much,water,cooler,predict,although,region,pattern,degree,break,today,go,next,week,wintry,night,Arkansas,New_York,San_Diego_County,Philadelphia,Trenberth,street,flood,coat,wind,take,building,calif,inch,welcome,give,instance,balmy,strange,may,seem,little,surprise,fall,have,talk,condition,state,increase,risk,severe,coast,cold,deputy,director,prediction,center,swing,end,everything,result,different,create,eastern,tropical,alter,strength,location,jet,stream,steer,system,second,row,run,show,bring,deliver,warmer,area,east,appalachians,think,warmest
,7,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"January 4, 2000, Tuesday",80 of 126 DOCUMENTS,USA TODAY,La Nia redrawing weather patterns,Blake Morrison,NEWS; Pg. 3A,,570 words,,,"January 06, 2000",ENGLISH,,,"GRAPHIC, b/w, USA TODAY, Source:National Weather Service(Map); PHOTO, b/w, Larry McKenzie, (Carbondale) Southern Illinoisan; PHOTO, b/w, Tom Killips, The (Troy, N.Y.) Record; Wind damage: Eleanore Robinson, left, and Shirley Sauerhage help collect debris in a neighbor's home in Carbondale, Ill. Unseasonable: Walt Peretti III jogs by holiday decorations in Albany, N.Y.",,,,"Copyright 2000 Gannett Company, Inc."
,weather,monday,high,snow,ntilde,record,winter,meteorologist,temperature,warm,expect,probably,pattern,New_York,need,roof,city,top,la,ni,may,seem,last,coast,spell,look,much,water,cooler,predict,although,region,east,degree,break,today,change,go,next,week,wintry,night,Arkansas,San_Diego_County,Philadelphia,La_Ni,Boston,Trenberth,street,flood,coat,wind,take,building,calif,inch,welcome,give,instance,balmy,strange,little,surprise,fall,have,talk,condition,state,increase,risk,severe,cold,variability,deputy,director,prediction,center,swing,end,everything,result,different,phenomenon,create,eastern,tropical,affect,strength,location,jet,stream,steer,system,second,row,run,show,bring,deliver
,7,5,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"January 28, 2000, Friday",81 of 126 DOCUMENTS,USA TODAY,'Profound obligation' to build more perfect union,,NEWS; Pg. 5A,,732 words,,,"January 28, 2000",ENGLISH,,,,,,,"Copyright 2000 Gannett Company, Inc."
,every,make,America,must,let,child,ask,prosperity,opportunity,school,college,tax,gun,law,nation,state,work,affordable,america,long,pass,investment,propose,American,never,progress,little,build,union,americans,ever,21st,century,community,new,we,pledge,begin,ready,succeed,family,home,raise,meet,last,safest,big,country,world,tonight,rights,reform,double,give,already,marriage,reward,enforce,tool,use,majority,race,largest,prepare,text,president,address,enjoy,much,social,internal,crisis,external,threat,bless,therefore,profound,obligation,perfect,fellow,strongest,cross,bridge,shape,revolution,responsibility,beginning,thing,learn,graduate,able,poverty,challenge,age,assure,quality,health,care,earth
,7,7,7,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"February 2, 2000, Wednesday",84 of 126 DOCUMENTS,USA TODAY,New Mexico State: Chicago's team? Illinois link vital element for 13-5 Aggies,Eddie Timanus,SPORTS; Pg. 11C,,578 words,,,"February 02, 2000",ENGLISH,,,"PHOTO, B/W, Dale Fulkerson, AP; PHOTO, B/W, Norm Dettlaff, Las Cruces (N.M.) Sun-News via AP; Headed south: Billy Keys is one of seven New Mexico State players with an Illinois connection. Five came after Northeastern Illinois dropped its program.  Second stint: There have been two Lou Henson eras at New Mexico State -- and NCAA berths in both.",,,,"Copyright 2000 Gannett Company, Inc."
,Henson,coach,chan,play,season,Northeastern_Illinois,team,tell,program,assistant,couple,player,state,Chicago,New_Mexico_State,Aggies,NCAA,long,way,help,illinois,contribute,big,west,tournament,saturday,last,include,interim,work,sign,contract,bring,key,head,job,chance,recruiting,go,recruit,guy,summer,new,mexico,continue,Las_Cruces,NMSU,Illinois,n.m.,"1,236",mile,crow,fly,trip,advantage,member,basketball,parent,weekend,ill,scorer,cold,quite,change,pleasant,climate,opportunity,principal,draw,numerous,native,success,bid,return,veteran,second,stint,aggy,13th,consecutive,home,game,beat,lead,point,hit,three,try,arrive,along,five,transfer,defunct,scoring,leader,connection,begin,coax,retirement
,7,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"April 18, 2000, Tuesday",93 of 126 DOCUMENTS,USA TODAY,"Battered markets surge For buyers out there, 'everything's on sale'",Christine Dugas; Thomas A. Fogarty,NEWS; Pg. 1A,,1381 words,,,"April 18, 2000",ENGLISH,,,"GRAPHICS, color, Marcy E. Mullins, USA TODAY, Source:www.investor.com(Line graphs); PHOTO, color, Henny Ray Abrams, AFP; PHOTO, color, Vincent Yu, AP; PHOTO, color, Scott Olson, Reuters; PHOTO, color, Ed Wray, AP; PHOTO, color, Ian Waldie, Reuters; New York: Despite a tense day on the trading floor Monday, U.S. markets rebounded. Hong Kong: though investors winced Monday, the Hang Seng fought back today. Chicago: At the Nasdaq 100 futures pit, traders watched the index roar back. Singapore: Markets fell 9% Monday amid frenetic trading but rebounded early today. London: The FT-SE 100 slipped 3% to a six-month low as a trader checks share prices.",COVER STORY,,,"Copyright 2000 Gannett Company, Inc."
,stock,buy,fund,money,market,invest,share,technology,make,mutual,investor,bargain,company,look,financial,portfolio,last,week,take,time,100,price,internet,planner,know,expert,quality,value,go,attractive,sector,nasdaq,Edmiston,high,matter,plunge,diversify,return,big,ratio,much,plan,large,maker,many,good,buys,sale,meltdown,contribute,sell,find,try,question,sure,business,fundamental,class,hit,bottom,three,ago,have,way,almost,own,develop,new,hard,include,diversification,rate,back,economy,always,courage,move,investment,dow,earning,example,growth,trust,qqq,exchange,index,largest,Pond,Carlson,Nasdaq,type,person,clothes,cheap,airfare,advantage,everything,other,great
,41,18,13,12,11,10,10,8,8,7,7,7,7,6,6,6,6,6,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
"April 21, 2000, Friday",95 of 126 DOCUMENTS,USA TODAY,Political fortunes may ride on market's health 76% of likely voters now have a stake,Owen Ullmann,MONEY; Pg. 1B,,1986 words,WASHINGTON,,"April 21, 2000",ENGLISH,,,"GRAPHIC, Color, Illustration by Julie Stacey, USA TODAY; GRAPHIC, B/W, Frank Pompa, USA TODAY, Source: Edward Wolff, New York University economics professor (BAR GRAPH); PHOTO, Color, Doug Mills, AP; PHOTO, Color, Robert F. Bukaty, AP; Challenge: Gore needs economy to cruise along. Challenger: Bush on lookout for downturn.",COVER STORY,,,"Copyright 2000 Gannett Company, Inc."
,stock,market,economy,Bush,Gore,economic,voter,government,become,campaign,household,election,drop,people,price,adviser,make,Wall_Street,investor,keep,economist,likely,ask,time,trigger,political,tax,cut,expansion,april,president,accord,poll,better,job,downturn,less,add,income,own,Clinton,Microsoft,factor,presidential,state,consumer,big,help,republican,hurt,administration,independent,find,rate,feed,finger,gore,hope,influence,invest,1998,"25,000","50,000","15,000",survey,good,increase,issue,spend,outlook,may,play,role,nation,portfolio,right,plunge,confidence,pollster,predict,damage,americans,today,cnn,gallup,go,investment,psychological,future,professor,many,democrat,vice,prefer,show,sign,november,back,much
,30,30,20,16,12,10,10,8,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"June 13, 2000, Tuesday",103 of 126 DOCUMENTS,USA TODAY,Issues behind flag fight remain,DeWayne Wickham,NEWS; Pg. 17A,,649 words,,,"June 13, 2000",ENGLISH,,,"PHOTO, b/w, Lou Krasky, AP; South Carolina: Confederate monument, left.",,,,"Copyright 2000 Gannett Company, Inc."
,state,historian,confederate,flag,vote,war,think,civil,fight,slavery,cause,South_Carolina,NAACP,Bennett,take,statehouse,history,move,grounds,issue,lot,bigot,black,Southern,end,legislator,symbol,wrong,know,may,another,show,force,position,property,fly,soldier,turn,thing,keep,document,clearly,right,contend,really,debate,today,truth,lincoln,book,master,Lincoln,controversy,last,secessionist,atop,behind,nag,conflict,shortly,location,july,hold,silent,protest,march,demonstration,disapproval,beginning,second,phase,boycott,launch,earlier,official,remove,prominent,display,instead,legislature,dome,larger,monument,anger,go,pressure,executive,director,statewide,organization,far,alive,largely,underreport,100,recently,statement,debunk,myth
